소방서명,서센터명,출동소요시간,시군구명,읍면동명,GIS_X좌표,GIS_Y좌표,현장소방서거리,현장안전센터거리,발화요인대분류명,시설장소대분류명
frstt_nm,ward_nm,dsp_reqre_time,sigungu_nm,emd_nm,gis_x_axis,gis_y_axis,spt_frstt_dist,spt_safe_cnter_dist,ign_fctr_lclas_nm,fclty_place_lclas_nm
중랑소방서,신내119안전센터,122,중랑구,신내동,208400.7368,557323.225,0.3,0.3,부주의,기타
중랑소방서,중화119안전센터,300,중랑구,중화동,206599.42,555479.56,3.3,0.7,전기적 요인,기타
성북소방서,돈암119안전센터,300,성북구,삼선동1가,200768.64,554238.37,3.5,2,부주의,생활서비스
노원소방서,공릉119안전센터,344,노원구,공릉동,207194.8,557924.72,3.9,1.6,부주의,주거
서대문소방서,북가좌119안전센터,455,서대문구,북가좌동,191856.84,553395.48,3.3,0.8,부주의,주거
영등포소방서,여의도119안전센터,400,영등포구,여의도동,193577.5698,546823.4848,2.7,0.8,기계적 요인,자동차/철도차량
관악소방서,신림119안전센터,230,관악구,신림동,193410.02,543330.42,4.7,0.6,부주의,주거
강북소방서,번동119안전센터,201,강북구,번동,203056.0829,559328.1465,0.6,0.6,미상,기타서비스
강서소방서,방화119안전센터,259,강서구,방화동,183585.1881,552350.5282,5.2,1.5,제품결함,주거
노원소방서,하계119안전센터,606,노원구,상계동,205076.5837,561153.5173,3.7,3.7,부주의,주거
도봉소방서,쌍문119안전센터,459,도봉구,방학동,201838.33,562426.64,2.1,2,부주의,기타서비스
중부소방서,회현119안전센터,412,중구,남창동,197996.1,550947,3.5,1,부주의,판매/업무시설
광진소방서,구의119안전센터,430,광진구,자양동,207217.86,547858.08,2.2,2.2,전기적 요인,주거
광진소방서,중곡119안전센터,230,광진구,중곡동,207104.64,551728.26,3.4,1.1,전기적 요인,주거
강서소방서,개화119안전센터,1035,강서구,개화동,182327.41,554750.28,7.8,6.2,미상,임야
송파소방서,잠실119안전센터,450,송파구,신천동,209486.1461,546800.3766,4.2,2.1,부주의,주거
성북소방서,종암119안전센터,210,성북구,종암동,203243.83,554736.23,1.3,1.3,부주의,기타
강동소방서,고덕119안전센터,753,강동구,고덕동,214544.8659,552566.4239,8.1,4.2,전기적 요인,자동차/철도차량
종로소방서,신영119안전센터,829,종로구,부암동,197787.9475,555015.7032,5,3.5,미상,임야
금천소방서,시흥119안전센터,555,금천구,시흥동,191824.23,539899.55,1.8,1.6,부주의,주거
강북소방서,미아119안전센터,445,강북구,미아동,202911.4,558031,2,0.8,부주의,주거
관악소방서,신림119안전센터,404,관악구,신림동,193194.664,543353.7621,3.5,1,부주의,생활서비스
강북소방서,우이119안전센터,511,강북구,우이동,200782.4649,563204.9881,4,3,부주의,기타
금천소방서,금천119안전센터,454,금천구,가산동,190226.48,541575.24,1.8,1.8,부주의,판매/업무시설
노원소방서,월계119안전센터,223,노원구,월계동,204605.2193,558565.5865,2,0.4,부주의,기타
영등포소방서,여의도119안전센터,323,영등포구,여의도동,194063.0134,546670.2686,3.2,1,부주의,판매/업무시설
용산소방서,이촌119안전센터,345,용산구,이촌동,196032.8476,547395.7249,2.1,1.6,부주의,주거
동작소방서,동작119안전센터,200,동작구,신대방동,193157.0766,543478.9115,2,2,전기적 요인,자동차/철도차량
용산소방서,후암119안전센터,31,용산구,후암동,197876.24,550002.14,2.4,0.2,부주의,주거
양천소방서,신트리119안전센터,203,양천구,신정동,185662.5499,545583.4056,4.6,1.8,미상,자동차/철도차량
마포소방서,서교119안전센터,230,마포구,서교동,193558.45,550516.1,1,1.5,부주의,기타서비스
노원소방서,수락119안전센터,400,노원구,상계동,204870.4767,562084.1452,3.2,1.9,부주의,판매/업무시설
관악소방서,관악119안전센터,55,관악구,봉천동,195867.81,541652.74,0.2,0.2,미상,판매/업무시설
종로소방서,신영119안전센터,700,종로구,부암동,196524.91,554491.79,4.7,2.9,미상,임야
영등포소방서,당산119안전센터,305,영등포구,양평동2가,189882.41,547254.08,2.5,0.7,부주의,주거
구로소방서,신도림119안전센터,128,구로구,신도림동,189723.7345,545212.7192,2.3,0.3,부주의,판매/업무시설
강남소방서,역삼119안전센터,345,강남구,역삼동,203135.19,544294.96,3.5,1.8,부주의,기타
영등포소방서,당산119안전센터,459,영등포구,당산동5가,191207.3274,548210.8334,2.7,1,부주의,기타
동작소방서,상도119안전센터,244,동작구,상도동,193858.05,543931.76,2.5,0.6,전기적 요인,주거
용산소방서,후암119안전센터,414,용산구,용산동2가,198513.22,549605.36,2.4,0.8,부주의,주거
송파소방서,잠실119안전센터,252,송파구,석촌동,209006.459,545025.4067,4.7,1.2,부주의,기타
성동소방서,행당119안전센터,457,성동구,성수동1가,203051.2756,549060.119,3.2,3.2,미상,자동차/철도차량
강남소방서,역삼119안전센터,244,강남구,역삼동,203506.199,543886.7366,3.4,0.7,부주의,기타
도봉소방서,방학119안전센터,119,도봉구,방학동,203646.74,562685.39,0.3,0.3,부주의,주거
성동소방서,왕십리119안전센터,230,성동구,도선동,202974.77,551505.34,1.5,0.7,전기적 요인,생활서비스
은평소방서,역촌119안전센터,234,은평구,역촌동,192308.77,556179.02,3,0.4,부주의,기타
강남소방서,수서119안전센터,502,강남구,수서동,209352.0965,543168.7876,5.6,1.7,전기적 요인,주거
강동소방서,강일119안전센터,142,강동구,상일동,215279.26,550827.75,5,0.8,전기적 요인,생활서비스
송파소방서,가락119안전센터,353,송파구,송파동,209905.2078,544746.7186,4.2,3.2,부주의,기타
양천소방서,신트리119안전센터,420,양천구,신정동,184602.4927,546149.5004,5.2,3.9,부주의,주거
중랑소방서,면목119안전센터,400,중랑구,면목동,207361.54,554184.48,4.7,1.8,부주의,산업시설
동작소방서,동작119안전센터,319,동작구,대방동,193304.79,544464.27,1,1,방화,판매/업무시설
강남소방서,삼성119안전센터,404,강남구,삼성동,203909.27,545694.76,2.6,2.6,부주의,판매/업무시설
관악소방서,관악119안전센터,149,관악구,봉천동,195881.7826,542006.9842,1,1,부주의,생활서비스
강서소방서,화곡119안전센터,200,강서구,화곡동,186071.6878,549150.8399,3.3,0.7,부주의,주거
강서소방서,방화119안전센터,420,강서구,가양동,186630.01,551744.73,1.5,1.5,기계적 요인,판매/업무시설
서초소방서,잠원119안전센터,142,서초구,반포동,201750.6386,545660.1292,3.2,2,부주의,생활서비스
중부소방서,을지로119안전센터,210,중구,을지로7가,200818.0277,552033.8357,1,0.3,부주의,기타서비스
성동소방서,왕십리119안전센터,330,성동구,용답동,205982.7045,550817.388,4,4,부주의,기타
강남소방서,개포119안전센터,150,강남구,개포동,204333.0459,541673.6913,6,0.5,부주의,주거
송파소방서,마천119안전센터,438,송파구,장지동,211280.9348,541964.0262,3.3,2.8,부주의,기타
동대문소방서,휘경119안전센터,402,동대문구,휘경동,205042.27,554314.67,4,1,부주의,기타
송파소방서,잠실119안전센터,313,송파구,석촌동,208822.97,544612.16,5.3,1.2,부주의,주거
용산소방서,한강로119안전센터,337,용산구,청파동2가,197339.68,549588.58,1.4,1.4,부주의,기타
강남소방서,삼성119안전센터,402,강남구,삼성동,204300.02,546189.5,2.2,2.2,부주의,주거
강남소방서,영동119안전센터,427,강남구,논현동,203064.0083,546229.9125,3.7,1,부주의,의료/복지시설
송파소방서,마천119안전센터,650,송파구,장지동,211968.1834,542502.3609,5,4,미상,자동차/철도차량
중부소방서,을지로119안전센터,432,중구,인현동2가,199708.83,551513.64,1.8,1,미상,산업시설
구로소방서,공단119안전센터,249,구로구,구로동,190393.98,543596.96,3.1,1.9,미상,생활서비스
서초소방서,반포119안전센터,436,서초구,방배동,198472.575,543057.825,2.3,2.3,미상,생활서비스
강동소방서,암사119안전센터,332,강동구,암사동,211924.64,550640.16,4.5,1,전기적 요인,주거
강남소방서,영동119안전센터,500,강남구,신사동,202704.51,547103.45,4.7,0.8,부주의,생활서비스
은평소방서,역촌119안전센터,357,은평구,역촌동,192543.34,555567.23,3.8,1.5,전기적 요인,생활서비스
영등포소방서,영등포119안전센터,300,영등포구,도림동,191199.12,545496.72,2.9,2.9,부주의,주거
강남소방서,수서119안전센터,458,강남구,수서동,209165.3193,542914.5811,6,1.5,기계적 요인,자동차/철도차량
용산소방서,후암119안전센터,358,용산구,후암동,197975.61,550306.66,3,0.6,부주의,기타
도봉소방서,방학119안전센터,454,도봉구,창동,203939.3101,561318.1711,1.8,1.8,부주의,기타
강동소방서,고덕119안전센터,450,강동구,명일동,213649.32,550361.32,4.5,1,부주의,기타
강서소방서,등촌119안전센터,205,강서구,등촌동,187315.6073,550978.705,0.4,0.4,부주의,판매/업무시설
송파소방서,잠실119안전센터,424,송파구,송파동,209923.01,544915.49,4.5,1.5,미상,주거
강서소방서,방화119안전센터,310,강서구,마곡동,185144.7964,552766.9117,3.3,2.4,미상,기타
강남소방서,역삼119안전센터,415,강남구,역삼동,204100.81,545083.33,2,1.4,부주의,판매/업무시설
성동소방서,금호119안전센터,556,성동구,금호동2가,201566.75,550173.98,2.3,1.2,부주의,기타
마포소방서,서교119안전센터,240,마포구,합정동,192055.2758,549484.4088,3.6,1.6,미상,자동차/철도차량
동대문소방서,청량리119안전센터,152,동대문구,이문동,205003.6696,555227.7542,5,2.1,부주의,주거
성북소방서,돈암119안전센터,150,성북구,삼선동4가,201382.29,554571.34,3.2,0.2,미상,생활서비스
관악소방서,관악119안전센터,206,관악구,신림동,194784.6143,541415.3071,1.5,1.5,부주의,기타
강북소방서,삼각산119안전센터,424,강북구,미아동,201574.62,558750.04,3,1.5,미상,기타
강남소방서,영동119안전센터,617,강남구,논현동,203234.75,545440.21,3.2,2.4,부주의,판매/업무시설
영등포소방서,대림119안전센터,132,영등포구,대림동,191290.27,544009.56,3.8,2,전기적 요인,주거
마포소방서,서교119안전센터,310,마포구,서교동,193104.8,550545.33,2.5,0.9,부주의,기타
강서소방서,화곡119안전센터,200,강서구,화곡동,186506.0653,548777.7067,3.1,0.8,미상,주거
금천소방서,금천119안전센터,345,금천구,독산동,190733.48,541616.48,1.3,1.3,부주의,판매/업무시설
동작소방서,노량진119안전센터,410,동작구,흑석동,197063.97,544979.24,8.3,3.3,부주의,주거
양천소방서,신월119안전센터,457,양천구,신월동,185253.18,547235.29,5.2,1.2,방화의심,기타
강동소방서,천호119안전센터,410,강동구,천호동,211938.5423,549504.1465,4,1,부주의,기타
송파소방서,마천119안전센터,304,송파구,오금동,212144.6,544873.08,1,1,부주의,생활서비스
영등포소방서,신길119안전센터,152,영등포구,신길동,192978.28,545881.3,2,0.4,부주의,주거
마포소방서,신수119안전센터,130,마포구,대흥동,194884.5824,549793.5973,1,1,전기적 요인,생활서비스
종로소방서,세종로119안전센터,330,종로구,세종로,197958.1349,552585.3645,1.3,1.7,기타,기타서비스
마포소방서,공덕119안전센터,500,마포구,공덕동,196439.12,549791.91,3.3,1,부주의,주거
은평소방서,진관119안전센터,205,은평구,불광동,193092.2433,557678.0477,1.2,1.2,전기적 요인,자동차/철도차량
서대문소방서,홍은119안전센터,433,서대문구,홍제동,195273.72,554652.52,2.9,1,부주의,생활서비스
강남소방서,삼성119안전센터,239,강남구,삼성동,205613.47,546079.2,0.7,0.7,부주의,생활서비스
강서소방서,방화119안전센터,253,강서구,방화동,183783.5572,553080.1351,5.5,0.6,미상,자동차/철도차량
마포소방서,서교119안전센터,430,마포구,망원동,191194.76,550694.76,3.8,2.6,기계적 요인,주거
마포소방서,공덕119안전센터,400,마포구,아현동,196625.98,550519.93,3.4,0.8,전기적 요인,주거
성동소방서,행당119안전센터,453,성동구,성수동1가,203860.1992,549773.9846,1.4,1.4,미상,생활서비스
중랑소방서,면목119안전센터,420,중랑구,면목동,206978.86,554382.64,4.1,2.3,전기적 요인,주거
강남소방서,세곡119안전센터,151,강남구,세곡동,209742.6,540579.98,8.2,1.2,부주의,기타서비스
양천소방서,양천119안전센터,457,양천구,신정동,188857.48,546582.59,2.8,2.8,부주의,판매/업무시설
금천소방서,시흥119안전센터,459,금천구,시흥동,191489,539883.53,1,1,전기적 요인,생활서비스
서대문소방서,북가좌119안전센터,247,서대문구,북가좌동,191891.46,553324.55,3.2,1,부주의,주거
도봉소방서,쌍문119안전센터,240,도봉구,쌍문동,202366.53,561051.03,2.5,0.8,전기적 요인,자동차/철도차량
종로소방서,연건119안전센터,119,종로구,원남동,199784.8907,552964.1703,1,0.9,전기적 요인,생활서비스
용산소방서,이태원119안전센터,159,용산구,한남동,200160.2879,548252.8,2.9,0.7,전기적 요인,생활서비스
송파소방서,방이119안전센터,455,송파구,방이동,210088.03,546291.21,3.7,2.9,전기적 요인,판매/업무시설
서초소방서,방배119안전센터,447,서초구,방배동,198447.9891,542803.925,3.2,1.9,부주의,자동차/철도차량
종로소방서,세종로119안전센터,304,종로구,관철동,198873.9,552171.2,1.5,1.5,미상,판매/업무시설
강서소방서,화곡119안전센터,420,강서구,화곡동,187047.01,547747.35,4.3,2.6,부주의,자동차/철도차량
강남소방서,영동119안전센터,226,강남구,논현동,202563.7996,545936.3183,4.9,2.9,전기적 요인,판매/업무시설
강남소방서,수서119안전센터,416,강남구,수서동,208951.4024,543309.796,5.8,1.4,부주의,주거
중랑소방서,중화119안전센터,417,중랑구,중화동,206612.46,555511.66,3.2,1,전기적 요인,자동차/철도차량
영등포소방서,대림119안전센터,308,영등포구,대림동,191841.83,543690.64,4,1.5,부주의,주거
강서소방서,등촌119안전센터,403,강서구,염창동,188525.9283,549873.3119,1.7,1.7,부주의,주거
종로소방서,연건119안전센터,314,종로구,동숭동,200352.74,553570.77,2.1,0.6,부주의,생활서비스
영등포소방서,대림119안전센터,450,영등포구,대림동,190934.2,544704.53,3.4,1.6,부주의,주거
종로소방서,종로119안전센터,401,종로구,관수동,199153.96,552219.5,1.3,0.6,부주의,기타
성동소방서,행당119안전센터,305,성동구,행당동,202883.17,551285.89,1.5,1.5,전기적 요인,주거
양천소방서,양천119안전센터,434,양천구,목동,189778.2647,548013.2361,1.4,1.4,미상,자동차/철도차량
영등포소방서,영등포119안전센터,210,영등포구,영등포동5가,191662.07,546795.45,0.5,0.5,부주의,주거
마포소방서,서교119안전센터,240,마포구,서교동,192769.0674,549919.5088,1.8,1,부주의,기타
서대문소방서,홍은119안전센터,329,서대문구,홍제동,194993.5292,554664.0616,2.6,1.5,전기적 요인,판매/업무시설
영등포소방서,여의도119안전센터,320,영등포구,여의도동,193393.84,547004.87,2.2,0.7,부주의,기타서비스
양천소방서,목동119안전센터,424,양천구,목동,187967.6399,549215.7835,2.4,1.5,기계적 요인,주거
강서소방서,등촌119안전센터,310,강서구,등촌동,187637.6,549566.59,1.8,1.8,부주의,주거
종로소방서,숭인119안전센터,440,종로구,창신동,200930.08,552978.16,3.1,1.9,부주의,주거
광진소방서,중곡119안전센터,310,광진구,중곡동,207432.4113,552398.3612,3.8,0.6,기타,생활서비스
양천소방서,신트리119안전센터,450,양천구,신정동,187864.5351,545993.0554,2.8,1,부주의,주거
은평소방서,진관119안전센터,452,은평구,불광동,193362.1593,557595.2894,1.4,1.4,부주의,주거
송파소방서,방이119안전센터,327,송파구,풍납동,210499.3818,548324.8692,5.8,3.1,부주의,주거
용산소방서,한강로119안전센터,200,용산구,한강로2가,197483.1005,548554.0201,0.4,0.4,부주의,기타
강남소방서,영동119안전센터,730,강남구,신사동,201816.9328,546800.8373,5.9,2,부주의,기타
구로소방서,공단119안전센터,326,구로구,구로동,189965.8,543149.25,3.4,1.4,전기적 요인,주거
성북소방서,돈암119안전센터,133,성북구,삼선동5가,201475.9268,554347.9045,3.5,0.5,부주의,기타
