GIS_X좌표,GIS_Y좌표
211168.25,544605.07
211951.2387,542389.2012
211523.2312,543473.3536
210801.63,544146.05
208146.99,544932.89
210676.3703,543148.1179
209050.26,544423.97
213114.1927,543019.3609
209832.3323,548528.8962
213979.7351,544133.9686
212420.1656,542459.814
213028.62,544221.08
211682.0172,543915.7274
212638.61,543751.7
213028.62,544221.08
213151.025,543104.1646
209175.3654,546737.0178
211299.97,544595.08
212155.44,544741.95
210331.98,545944.07
211400.12,543755.63
212892.99,544219.16
211700.9203,545957.4254
212570.6518,541813.0176
211145.94,541232.32
211625.767,544052.4547
207117.65,544946.46
210702.1574,543061.8183
207162.26,545672.58
208698.5599,546212.4456
212392.4192,542396.9308
207275.45,545737.88
210880.4761,541617.1561
209473.9843,543631.4536
211019.84,543179.5
210759.1336,548615.4573
210252.2146,546267.6922
210473.7136,543859.4033
210914.94,545804.87
212558.2001,541796.8256
207174.5844,545639.1423
208678.85,544743.36
212431.5,543991.14
207137.82,545594.24
209594.1,544595.06
210048.24,545805.08
208919.27,545036.41
208453.77,544668.88
210451.65,546099.31
211648.9975,545152.2851
207616.2789,545693.4674
210125.35,546231.04
210728.6666,548180.1459
210352.0037,542232.6424
209563.18,546075.87
210729.14,543926.79
209112.25,544727.22
211751.5492,544053.7644
210137.59,546266.41
207554.67,545314.73
209466.24,545198.17
211348.3201,545608.9816
211728.6935,542705.9305
207615.5836,545538.2836
208297.8423,545780.174
210958.8848,541026.4064
210208.7,545703.04
212232.25,544701.86
210425.35,547759.85
207136.2293,545507.591
206491.3706,545679.6475
213407.164,543949.497
207855.32,545354.96
210909.8,543127.08
207670.26,544637.75
208807.11,544522.9
213685.8606,544216.5746
206593.443,545802.3492
211378.39,543992.75
207236.11,545905.8
211040.67,544878.05
212969.0196,544278.0117
210188.41,547708.79
207711.7237,544905.0772
210801.812,545443.2209
207422.26,545723.8881
209382.3277,546838.6614
210086.84,542629.79
210707.4628,542737.0611
207493.67,545066.15
207418.3996,545772.4919
211464.43,543871.07
210460.6388,547538.7035
212013.7476,543547.7121
210480.2029,543755.2744
209117.02,545189.38
213042.3935,543454.9363
212318.95,541711.53
213121.81,543462.82
211614.8174,542740.8023
209664.85,545920.5
209661.7996,543981.5376
208213.1005,546375.0534
208532.7599,545165.5157
210970.3533,545575.5477
210938.7,542992.43
213944.11,543626.35
208668.826,545828.8101
209736.17,545466.55
209525.6195,544184.6818
211999.52,543874.84
211539.0894,546924.1566
209623.86,545287.06
207840.12,544594.6
212031.68,545150.75
209703.2,544936.13
208871.97,544399.95
210584.5839,544096.9739
211402.5753,545100.2245
212495.6967,543984.1798
212524.56,541739.99
210567.01,548223.69
210994.14,544653.33
211151.4633,545198.6475
207707.31,545191.28
207645.05,544707
207771.96,544573.94
210886.2886,545391.5438
209551.79,545249.28
211069.65,542661.25
210237.76,547679.55
212035.5196,546070.3254
210791.2829,543928.1693
211055.83,545544.61
212513.8,544081.25
209761.24,545478.34
212924.3326,543237.255
208261.4,544935.57
208752.68,544995.88
210274.5517,543828.9321
213093.5472,543040.1978
208675.2596,544628.8857
210408.6,543942.55
211810.77,544127.18
208253.9162,545536.8899
211604.4233,546214.4327
211932.81,543008.3
209670.17,545115.38
210790.6678,548736.1036
210407.54,548630.28
210255.36,544785.97
209063.38,544523.53
213399.96,544086.69
209586.0897,545444.466
207214.13,545631.96
212084.5994,541843.8956
211364.66,543141.78
211274.1734,544001.3928
210783.71,543937.43
209794.3361,546165.5439
210765.88,548599.5
211571.3,545304.12
209150.44,545005.42
206594.466,546508.9469
210944.18,544801.15
208691.29,545148.57
209691.5453,544850.3555
211089.38,545584.26
211964.17,544995.71
211523.3772,544509.6094
210751.58,545910.45
209829.24,546318.5
210748.5,545849.81
211086.52,545852.66
208523.94,545046.83
210199.9479,545883.4448
209514.8132,545718.7934
212831.62,544002.46
208375.2523,545081.6375
210743.06,544119.78
210151.8327,545775.0943
212926.76,543754.03
207247.58,544979.72
209920.98,546122.84
211494.6731,546331.4305
211765.6734,545957.9696
207836.2272,545027.7257
213500.69,544079.02
208749.7,544320.32
211038.6414,543518.3779
209803.5703,543717.518
208035.94,545161.46
208474.56,545071.31
208696.29,544635.42
210792.7376,542815.9033
211392.45,544635.75
211080.0499,544839.9718
210978.001,545356.1977
209724.6734,544254.2426
209215.8995,545184.9946
207316.04,545289.26
210337.665,544809.5728
211073.55,545576.36
207267.78,545675.49
208532.99,544568.84
211376.2977,545445.9501
209686.14,545951.9
210207.44,548138.27
210208.44,545338.63
212130.8425,542527.1878
209950.86,545831.35
210389.65,543985.52
209426.1821,544545.6962
208579.05,545182.46
211068.87,543308.47
212898.93,544430.67
210150.34,547612.41
207308.78,545692.4
211869.14,545342.1
211663.8934,544146.1569
208231.37,544964.78
210367.1933,543276.5372
211373.84,542792.71
213532,543854.45
210610.85,541725.95
209942.8183,543608.8735
207579.38,545679.57
210702.0593,542957.524
207039.8626,544746.1524
209728.0029,543903.2657
212028.75,543720.59
,
209537.3394,544943.4476
210794.95,543288.92
207283.9428,545982.0729
213164.31,544326.84
211828.92,545440.72
209828.9404,544079.494
208063.43,544773.12
211072.41,543831.51
212779.27,544262.17
210391.3,546029.11
210715.9845,542380.9026
211164.9389,545932.6378
209378.4797,546836.5187
212751.509,542882.2123
212875.83,543919.6
210319.7756,542744.7577
210621.03,545770.77
208176.2,544518.51
210138.28,545657.92
209759.2016,546178.9041
211566.933,545400.69
213827.15,544127.83
208873.7074,545996.684
210847.6193,542462.3959
188927.4987,546687.5842
187684.15,547380.76
188084.4746,550098.8353
184804.59,548320.21
187927.9501,545633.5277
188142.13,548094.63
187565.0038,547325.9511
187912.17,549286.86
187191.26,546937.33
185839.57,546604.28
187188.68,547396.89
188145.12,549262.38
189832.2865,548579.4958
188458.14,549476.75
188347.0943,549744.4876
187741.7082,547331.6133
187516.68,547300.37
186004.01,546854.37
188426.33,546900.34
188943.5607,547240.9476
188147.87,548386.15
186321.63,547378.04
187563.18,546558.4447
186251.306,545538.3637
185157.825,547356.7244
186390.7142,546652.6424
187504.48,546780.32
185259.16,547208.93
186788.34,546599.48
188640.78,549021.84
187843.0677,545444.7727
188488.2541,549237.0545
188424.96,546832.15
189001.36,549334.9
185447.965,547123.625
185426.04,548347.62
188406.5804,545631.2936
188378.0757,547563.4885
188701.47,549416.68
188381.98,549120.66
184777.375,547135.464
186005.2268,546625.0402
189289.7173,547476.3455
185181.65,546856.98
188442.9935,548872.5508
188489.2056,547143.0081
186919.29,546281.37
184738.7808,548143.283
185662.5499,545583.4056
184602.4927,546149.5004
185253.18,547235.29
188857.48,546582.59
189778.2647,548013.2361
187967.6399,549215.7835
187864.5351,545993.0554
185030.6869,548879.7745
187988.8014,547508.6484
188943.01,547654.04
187996.6026,547218.7632
186190.502,546644.3575
185817.0562,546435.7933
188851.0183,547823.3202
184432.69,548242.66
185230.77,547552.19
184752.85,548193.69
185804.85,547621.6
186937.5978,547198.2131
186018.1358,547182.1946
188284.3,548196.02
185268.61,547521.46
188219.92,545464.17
188295.1,549962.57
187987.38,549061.59
188482.2542,549563.3783
184467.7016,548943.5338
185210.84,548099.43
187712.1813,545775.3557
187667.09,546983.01
188650.11,549191.49
187868.3597,545354.3539
188732.7908,547225.305
184869.01,548244.51
186448.4085,546814.4347
185256.97,546886.82
185771.95,546817.74
188544.6039,547023.2528
188288.7621,550032.3729
189161.7078,546960.3424
187665.01,547411.11
188928.4356,546071.5572
187957.9576,547555.9666
189350.13,548548.25
185234.068,546372.0973
,
187720.4,547659.26
189113.63,549618.85
185153.73,548355.05
185144.18,548607.71
189319.9388,549639.6942
189101.4531,546611.1537
185515.65,547021.7
186708.2,546963.98
187881.49,545922.67
187495.5091,547464.785
184312.7536,548841.3872
184735.22,548408.53
189510.3082,549031.4026
188187.9678,545313.5175
185348.06,547033.18
188058.31,550148.94
187790.2,545665
188515.78,549541.78
,
185153.8204,547299.4406
188150.92,549825.59
187946.61,545196.99
188460.1914,547018.2585
189041.4542,547225.3448
187086.28,546811.26
186027.93,546661.59
187613.6536,547104.5255
187987.2159,548049.5702
185324.62,547649.36
188044.71,549883.33
186936.41,546741.18
185370.66,547683.47
185428.6871,547569.7571
188490.54,548839.9
189580.2894,548379.7811
186096.71,546744.32
189127.84,549623.79
185864.04,546708.4
187973.04,549967.83
185202.9206,549049.593
185680.88,547230.86
186151.63,546679.36
184987.6,548501.3
187524.54,547352.95
188429.4877,549190.1724
186783.38,547048.31
189233.1673,546834.5974
188039.1497,550137.4365
187630.2598,545693.1198
188517.28,548709.8
187701.03,547058.69
188065.3798,550046.5164
,
,
187933.5804,549195.9489
186868.22,547131.25
185755.67,546248.44
187370.33,547518.03
189350.6809,548472.9528
187458.05,546973.9
185622.6367,547438.5031
187955.085,546777.8619
184656.32,548242.74
187428.16,547586.47
187541.184,546924.6481
189950.7632,548555.8921
186775.87,547494.63
189077.6,546888.09
191903.8739,546483.1324
191244.46,545173.02
192856.9426,545280.9933
191893.75,546713.15
191060.1889,543261.3317
190840.7021,548532.1656
191615.8783,547282.6657
190946.51,543907.56
192653.93,545751.09
191122.6,546892.57
191325.45,544244.88
192656.05,546122.8
190828.7257,545115.4343
192655.945,545855.3
190213.634,546509.3718
191614.6535,548126.7469
190323.21,546916.62
191206.6954,548264.8203
193782.7416,547169.4436
191863.149,546601.3461
190489.15,548526.11
190370.1669,548967.0453
193956.0937,546770.9638
191569.77,543610.03
190500.749,545728.6108
191003.76,547025.05
193606.7918,546830.3695
191333.04,546581.26
191380.88,545201.29
190003.38,550207.98
190285.39,547314.77
190711.21,546188.85
194518.0706,546970.3959
191565.88,546181.81
193683.482,547885.0023
191346.6,545484.22
189875.35,547626.33
193345.34,546133.83
191552.08,544589.41
191940.64,546565.72
191808.68,546752.94
193047.12,545512.05
191861.7255,546695.0969
191548.94,546624.74
191507.86,546821.51
191925.55,546715.59
191515.3434,545353.9498
191700.96,544110.3
191795.79,547827.55
193744.0877,547483.3047
192319.74,545917.51
191161.27,548874.91
192248.08,544654.87
190578.7984,547211.4717
191048.1,546983.04
191230.43,546947.45
191219.28,544581.21
191226.7,548310.81
191877.32,543579.28
191183.54,547687.97
191414.93,548461.69
194552.8855,546926.298
192301.23,546963.14
192283.0566,545466.1127
191591.2,546197.09
190705.77,546020.45
189918.2797,546376.3824
190848.8764,546842.5438
190949.63,544210.08
193478.37,546981.73
189594.61,546333.73
191786.1221,546518.2968
191869.4485,547894.3942
192702,545873.06
192666.72,544474.65
192570.1944,545449.4253
191686.21,543418.05
192374.86,546528.26
190469.77,546107.88
191002.97,547667.05
192954.99,545506.25
193004.45,545717.93
190551.0809,547712.6264
192763.11,544930.6574
191728.46,545890.56
193554.5495,546138.1776
190641.4745,548251.7967
192086.3453,544658.476
192373.8625,545315.0228
190930.77,548487.14
193989.608,547647.2705
193577.5698,546823.4848
194063.0134,546670.2686
189882.41,547254.08
191207.3274,548210.8334
191199.12,545496.72
191290.27,544009.56
192978.28,545881.3
191841.83,543690.64
190934.2,544704.53
191662.07,546795.45
193393.84,547004.87
192541.82,545669.72
191618.2,547488.17
192107.4308,546900.7946
193023.2161,547934.1476
191488.3942,544021.1164
190749.21,548578.93
192734.07,546442.47
191236.142,548944.867
190669.8213,544440.1421
192026.995,544595.6271
194893.9044,546381.9923
192302.72,545690.96
191783.4436,544636.3708
191966.9727,546646.8448
191826.54,543531.1
194381.5483,546707.4562
190413.085,547254.2133
191258.57,544552.15
191420.37,543707.71
191282.8,543503.18
,
193280.81,546839.17
190854.77,546034.27
192256.28,545685.59
191241.9741,547244.7142
190878.6533,545848.9859
190002.8,546931.36
192013.19,547379.84
191538.9422,546596.4575
191017.3593,544236.5447
190447.64,546690.87
192537.4,545871.33
190931.17,546209.26
190932.39,545014.24
192930.8972,544416.3612
191302.72,543720.06
190490.9429,545539.8489
192132.2051,545907.4212
191755.99,545941.36
190044.129,546573.0624
190244.03,546598.12
190507.9352,547230.474
193237.51,546314.04
190516.35,546646.31
192885.4884,546933.4821
191048.55,547099.95
190524.42,546625.12
191713.42,544482.27
190922.52,548369.05
191202.16,543906.02
190862.4974,545446.9027
190662.8134,548834.8598
191109.29,543312.23
190095.1,546840.43
193822.38,546285.32
,
191218.81,543582.47
191931.26,547546.66
191249.49,545443.42
191451.78,543171
191748.1679,548379.0978
190151.8525,549245.6452
190579.3738,548066.0976
191901.05,546118.28
191532.5636,547669.6602
191628,546545.35
191692.0429,546819.6397
192178.23,545389.58
192204.31,544423.58
191555.74,544212.59
190339.064,547857.8567
194158.1668,546558.6175
191717.9045,548526.1747
190324.5822,546374.9518
191152.07,544244.7
190060.2416,549814.8247
190643.2,548834.1339
193329.84,547810.05
193625.1325,547504.7154
192713.8376,545734.4929
190616.4808,547649.0247
190959.35,543648.52
193822.5759,546948.805
194114.02,546787.63
189899.9542,546330.2754
192538.9578,548370.699
191630.4039,546563.9675
191707.38,544278.53
191608.536,547461.6073
191575.65,546634.06
191531.46,545531.51
191567.8569,546408.2733
190741.25,544609.27
190841.9532,543964.59
190207.0501,547771.0108
191504.1116,545798.1837
190547.8043,545976.3526
191734.78,546463.56
191590.64,545536.4
190873.91,546213.91
191565.2846,545313.9267
191537.04,544169.46
193024.65,547939.82
190924.81,548369.86
191880.65,543693.93
191298.3718,547163.2216
194839.15,547034.16
190017.7737,547509.4333
192842.08,544625.88
190022.3073,546471.5247
193859.4247,546164.7955
192848.8624,545365.9329
190528.7203,547043.7711
191856.0836,544084.9757
193421.67,546042.85
191010.08,548445.72
192022.78,547008.23
191239.17,543558.82
191097.4118,543064.7796
193525.0872,547332.8195
192904.35,544476.4
192707.03,544424.74
192921.5523,547830.2892
191780.7582,545547.3344
191558.24,548324.91
191418.88,546796.26
191128.35,543141.01
190360.41,548697.59
194656.0068,547061.0446
191239.17,543558.82
190940.8445,548408.0245
190545.8018,545898.4118
190381.9092,547698.4211
190713.04,544843.06
190194.57,547022.56
191557.15,545069.51
191848.26,545932.26
191834.6873,544332.6281
190006.9969,547416.8071
192980.1,545667.23
192347.99,545622.44
191559.57,546202.88
191656.5397,546132.3056
191750.92,546576.8
193017.52,544795.61
192882.1658,545231.7102
192598.6485,544932.239
191850.71,547642.92
191170.79,543385.26
189997.9143,548895.9699
,
190508.81,549196.08
191914.8579,547120.7294
190774.67,548275.7071
192749.3496,547746.7909
190850.89,546889.58
191532.986,546428.8217
190827.759,548345.4153
191446.14,548331.79
190923.53,545661.82
191078.3021,543356.3433
192767.15,546049.71
191727.24,545941.24
191452.15,543301.91
191243.87,546891.49
192548.28,545932.03
193932.1675,547203.797
190699.7588,544229.4253
193748.45,546773.23
191389.11,545108.13
191879.3274,544804.6846
191252.45,544280.96
191693.4941,544907.1958
191932.2856,544230.0746
193000.22,545678.9
192017.3968,544831.2794
193549.7516,547358.0089
191495.59,545146.75
192593.9281,547390.5228
191905.53,545964.35
190006.803,549473.0434
190916.23,545466.84
192587.0376,547497.4919
192253.06,545808.72
190502.51,546007.11
190723.48,548795.18
191375.59,548392.22
193596.8,546617.55
193458.4538,547281.695
190858.71,543673.71
189950.5238,546224.9358
190738.151,548849.1471
191480.35,546836.22
190877,547692.17
191056.19,545318.78
190881.3625,548257.7378
192118.18,544325.98
190820.02,543697.42
192262.41,545464.76
191121.23,543518.6
193128.3383,545172.435
191871.98,544115.8
190095.9241,546350.6429
191634.82,545519.49
190834.62,544163.22
191861.45,546449.36
191666.67,543334.4727
192013.9575,545499.2947
193317.68,547915.33
192313.94,546413.27
191869.95,546144.76
194351.0248,546499.6303
191975.83,544406.46
191595.08,543619.72
191114.7928,544296.7323
191458.03,543279.39
191561.96,545174.31
190846.05,543900.97
190945.4808,547485.318
191189.21,546826.17
191176.4368,548138.3708
192822.7971,547422.548
190094.49,547580.41
189681.3686,547362.6375
191345.74,548406.59
191650.89,545696.18
190828.09,543772.62
192134.21,545910.46
191166.35,546483.71
191062.66,546613.22
191444.6949,546556.8024
190765.97,548971.28
191977.95,545863.5
190861.29,544461.33
192108.62,545291.25
190936.09,543446.25
191595.9563,545630.2425
189741.67,547061.61
191535.17,546181.43
192128.19,546827.91
191036.4321,548598.6104
190701.9252,546417.988
189803.64,547094.75
193194.73,545675.7
191892.9,545227.68
191067.17,547004.66
200394.9536,548233.9337
198923.51,549289.3
199051.0561,546733.0837
200004.08,547762.1
196350.39,548918.5
196552.6326,546926.1491
200050.06,547997.26
200554.08,548023.79
198121.9784,546355.6794
198901.9448,548906.9544
197324.1853,548120.0689
196676.64,549439.88
196106.73,547395.33
198694.87,549317.28
,
198394.89,549878.42
197099.96,546817.31
199554.7572,548364.6081
197384.81,547935.01
197658.68,549066.31
200083.49,547343.97
200104.8,547861.36
200781.15,548155.08
,
196253.62,548369.03
197567.2621,549209.2756
197813.38,550115.75
198536.19,549742.02
197899.2772,548380.7228
197698.65,549262.58
200087.52,548442.63
196896.1622,549522.9895
196802.85,548339
199631.4651,548337.2704
197874.4187,546728.8571
200501.51,548065.84
197705.69,549172.08
197240.14,546847.68
200088.7,547617.3
196877.09,548703.11
197303.34,549465.92
199631.98,548289.35
197563.2499,549687.6095
200184.17,548252.26
197079.7274,547710.3375
197578.62,548236.99
199845.76,547758.91
197878.78,550396.54
199210.96,549101.87
196741.08,547327.9
199966.22,548224.3
197506.92,548039.82
199383.1024,548145.0289
199252.3251,546477.1076
195831.34,548167.65
199585.05,547863.01
197812.27,550113.26
198673.68,549102.03
197103.342,549888.071
199596.83,548225.73
197061.95,548851.64
200065.13,547811.72
199631.92,548052.35
199837.99,548006.94
196668.71,549162.61
196032.8476,547395.7249
197876.24,550002.14
198513.22,549605.36
197339.68,549588.58
197975.61,550306.66
200160.2879,548252.8
197483.1005,548554.0201
197373.36,547890.3
197757.63,548630.18
197077.08,548873.38
198682.13,549164.76
200875.34,548005.97
196589.9911,548393.4345
198907.72,548862.27
200087.52,548442.63
198372.86,549447.32
197509.61,550146.53
197000.76,550314.41
199418.95,548307.44
197716.45,550026.75
197341.04,549812.93
199911.58,547414.45
200546.5717,548311.6201
197846.199,548250.1135
199329.6,546766.04
197504.81,547986.4
197083.82,547909.13
198557.09,549337.42
197885.9339,550400.6301
197385.2103,549189.3783
198057.79,549963.56
199696.77,548226.41
197679.62,549350.22
196809.7461,548563.3329
199912.19,547703.62
199206.1113,548322.3919
196602.92,549188.82
196708.9513,548022.2734
197380.7,548275.76
196492.8999,548952.1911
199177.87,548360.55
196596.09,547209.39
197539.18,548009.11
200012.9,548112.78
197709.1106,546446.4139
197674.28,549228.63
197621.81,548221.82
197133.0018,548423.9408
196102.232,548863.2754
196851.7918,547721.0091
196758.09,549333.7
197645.39,549245.71
199372.51,549077.93
195749.1829,548315.7475
197472.0498,548491.4208
196783.5,547031.21
196906.4,547215.9
197170.98,548324.18
199683.66,547253.22
196372.12,548805.99
198927.06,548796.15
197882.21,550404.16
201256.0382,548581.7774
197156.1926,549411.9097
198530.72,549932.12
197581.15,548993.37
196579.78,548600.16
199831.67,547381.01
200253.3177,548207.1741
199862.4363,548117.473
197297.6631,549487.9679
196289.4927,548040.4455
200087.76,547528.62
197347.7674,547782.6045
196358.12,549012.5
197431.89,549227.37
196925.46,548633.75
197799.9335,550412.1938
197469.998,548384.4704
199792.0008,548200.7742
197662.5,549297.51
199775.05,548011.2
196882.79,550387.64
196390.97,548687.17
197160.7828,549888.6362
199197.1086,548172.1908
199390.1,546901.3
200182.9973,547377.3442
200226.8513,549162.7208
198483.1646,546885.6483
197708.0861,550077.1922
199433.1173,548315.4405
199293.75,548076.68
197157.32,549695.22
198288.2719,546791.3635
200256.87,549412.03
200118.79,547711.16
197291.25,548856.98
200272.3537,548443.966
197148.987,547850.5212
199262.5996,548137.2968
198462.62,549779.97
199122.65,549001.99
196603.37,548366.73
197533.5465,549796.9309
200092.0332,548624.02
197915.47,549644.46
199577.32,547596.26
200740.37,548017.21
198912,548860.71
195511.6707,548036.4023
200315.6461,548206.0025
197730.1905,550321.8155
199734.1603,548315.7896
196803.8107,548904.0863
197695.72,548321.49
197856.5911,550269.7986
197596.2968,548367.8183
197680.91,549890.77
200072.4663,547016.9594
199259.12,548444.87
197491.53,548216.2
200545.47,548048.71
197384.22,548949.91
197626.48,548025.55
197942.538,546480.5483
196631.117,547356.986
197431.83,549420.15
197743.4333,550434.9327
196373.1081,547203.1693
199495.7789,548345.2872
196883.58,549904.11
199723.2083,547888.8799
199970.1176,548338.8461
199254.25,548161.98
198104.9001,549736.8711
197238.26,550554.14
197313.015,550590.113
197151.8447,549648.2608
196828.11,549342.28
197892.4922,549945.9786
200474.8167,548036.2191
199030.37,548274.89
197154.6215,549696.4243
200828.8785,547831.289
199636.8015,547489.2281
197008.21,550372.78
198779.01,549417.27
197320.44,549053.56
196393,548907.44
196054.49,548554.19
198414.9827,550061.2688
196084.2315,548689.3048
199904.27,547792.6
192830.84,555551.11
192145.6955,554010.9022
192563.8565,559930.3201
193599.51,558601.46
192541.31,555750.55
194134.5523,556539.8406
192291.31,555859.19
194799.9723,556774.8214
192413.17,555288.36
192501.71,558369.52
192953.03,558173.68
193860.9095,556800.2815
193045.1076,559169.8912
193084.561,554990.1795
192383.9475,557726.1687
194043.65,557470.83
192908.95,558518.18
193398.125,557378.31
192235.05,554360.57
192499.7193,555350.7861
193795.76,556741.11
192802.2038,555751.1059
193375.98,556351.17
191711.28,557082.23
191839.01,557229.62
193861.83,557050.17
191985.1,556502.91
192268.98,555314.57
193154.5837,554064.1387
191619.01,555758.62
192813.36,556016.88
193058.94,554884.04
192959.28,554851.13
192785.08,556281.5
191534.9947,555628.3849
192169.03,554234.29
193802.065,560374.56
192657.2,555689.67
192393.9491,554824.1062
190603.16,553752.74
191807.36,555782.23
192439.45,557146.6
194704.51,561615.09
191674.27,557139.58
193983.4,556484.19
192876.68,553803.43
194859.69,561952.34
192854.0436,555820.9445
193148.3905,556392.9741
192250.52,555150.32
192100.41,555846.92
192911.365,555044.24
191088.5239,553891.2795
192599.36,555213.03
192797.86,557698.28
195629.9627,561694.5386
192399.43,557959.57
192274.69,557915.41
191957.92,554348.89
193811.6504,556731.6089
192967.14,554924.51
192789.6974,559991.9411
192350.62,556309.53
192340.64,555724.3
193565,556871.97
194676.55,556724.82
190535.04,553832.95
193426.03,557088.62
192168.2098,555941.7807
193349.03,557642.66
191515.2356,555328.2547
194892.8998,561928.2509
192308.77,556179.02
192543.34,555567.23
193092.2433,557678.0477
193362.1593,557595.2894
193588.03,556312.91
192741.23,557460.04
193636.304,555846.7114
192463.23,555414.98
193315.88,557347.33
192514.27,557404.94
190472.2715,553831.8782
192109.82,555201.47
192533.73,554398.19
192488.11,556268.11
191129.456,553229.0581
192902.64,555835.81
193223.3177,554818.9414
193988.59,556921.15
192687.81,555711.76
192914.96,555775.35
193384.02,556611.74
191860.53,554963.97
192863.53,556876.01
191624.49,555163.92
194352.7955,557637.926
193064.19,558271.04
193070.8,555700.7
192212.52,556362.16
192925.01,555574.01
192722.7418,555718.9852
193540.031,555646.8403
192505.1554,556235.1829
192275.11,557339.61
191456.76,554584.25
192589.58,557202.01
193829.12,556464.02
191880.0468,557325.9837
191549.8756,554554.9429
193908.61,556473.31
192836.56,555731.05
192026.56,555229.95
193173.58,557615.87
192765.0519,560530.2772
193618.2089,556813.6014
192354.52,557909.31
192975.0039,557780.1935
192779.84,554530.73
192755.5679,554221.2412
193492.5472,559294.3072
192122.97,556596.13
194137.88,558199.65
192850.23,556559.05
192869.1437,558461.3202
192520.67,555468.84
192183,556392.17
192779.39,556357.38
190470.5879,553988.5264
192856.0659,554919.2482
193568.0604,557181.9543
192393.9108,554833.355
191999.17,555505.56
193945.72,556369.43
191953.61,557339.71
192070.2683,553962.5217
193610.32,558468.15
191601.7,557118.88
192844.29,553945.62
194235.6936,555995.1423
192097.13,556815.3
193632.2648,557245.2079
192620.76,555667.84
192356.21,554895.97
192575.96,557758.8
193615.71,556934.9
192172.8159,554465.6968
193756.4677,559257.1266
192872.83,556860.56
194075.74,557875.37
193528.9399,555442.5024
192851.13,558255.72
192788.04,556909.63
193120.7433,557691.6015
192120.45,556673.13
192856.5,554526.39
192345.67,558199.67
192640.11,555350.46
193628.1796,559282.5189
193103.5653,553828.394
192690.1191,558300.0287
191722.43,555794.94
193834.74,556406.22
193313.34,555955.2
191945.67,556480.36
192668.5,556649.79
193482.45,555715.15
192351.1811,557979.8128
193297.18,556223.58
192016.91,557514.08
190879.9806,553597.9853
192571.2,557158.97
191877.1829,555219.2528
194228.276,555984.0772
193541.28,557905.13
193688.6647,556581.577
192832.09,555517.63
193890.92,555851.31
194173.07,558060.38
192977.92,560088.94
193476.89,557554.36
192149.0478,557249.0288
192281.26,556913.04
193320.86,555801.39
192667.86,554005.51
192683.5067,556746.4159
191685.22,556987.5
191671.8098,554911.721
190763.29,553737.97
191859.21,554963.4
193882.65,558234.79
192912.0865,557617.0642
192963.78,557274.89
192895.19,554632.34
192768.1885,560229.3379
193430.1788,555032.6572
192881.01,555871.62
192754.9,556920.88
192526.52,557769.41
194357.0465,557021.7721
193316.09,557279.3
194047.98,555806.08
192749.84,554030.04
193087.7836,560482.5442
191773.97,553921.99
192249.59,554690.99
192479.26,557721.59
191272.1576,554061.0225
193584.52,556940.11
193047.44,555718.785
192831.9,557782.21
192183.363,556465.9145
193962.7547,556772.2847
192732.5,555814.01
193472.67,555580.73
193606.39,556334.65
192032.04,554525.43
192573.294,556804.2683
192129.5082,556348.2217
194338.25,555607.05
192658.9277,560306.1276
194148.15,555944.54
193699.3,555826.83
191661.42,555288.5
191940.52,555652.49
192915.5233,558439.5763
193578.6188,559378.8233
192749.1194,559469.7127
193015.4148,557858.9699
192893.6994,554628.3913
193396.34,555091.31
192524.87,556051.79
193619.45,556651.12
192754.13,558246.28
191868.9,555017.17
192938.3,558684.1
193196.6617,554977.2012
191935.8781,554895.0634
193527.57,556811.7
193524.43,556813
192406.52,556833.4
192864,557833.55
192462.93,554167.34
192282.45,555891.82
193024.9624,554103.9125
191802.704,560908.7646
191875.51,555610.04
192696.58,555386.815
200211.48,552609.61
199090.56,552610
196528.21,554862.88
197027.49,553405.55
201951.8392,552861.5985
197454.89,556721.05
198695.2171,552234.2324
201408.571,553456.2597
199031.89,552521.05
201141.72,553140.48
197290.0342,553147.7562
201625.9287,552400.2805
,
199289.092,552376.1466
201340.21,552918.97
201291.19,553076.05
199164.42,552574.23
200891.61,552474.23
200470.66,553934
197525.51,553311.01
201580,552816.36
198760.05,552116.76
199986.95,552315.92
198653.37,552682.02
200585.5106,552368.5647
200730.27,552465.24
198611.8196,552922.3588
200928.724,552410.2648
200259.2,552763.71
,
200379.9394,553553.3194
197729.2062,552546.0742
199292.4258,552287.1728
199095.5,552576.7
199099.26,552693.61
195700.3473,558405.8626
198312.3714,552504.2404
200800.15,552974.17
199148,552375.58
196313.44,556595.43
200239.62,552419.88
199577.8295,552231.625
199708.95,552807.53
201756.5326,552716.2589
197566.8818,552660.6067
,
201320.54,553149.11
197302.29,553195.99
201276.6094,552687.7311
199790.03,552841.87
199277.4829,552453.6292
199117.49,552706.07
199207.4,552614.2
200286.96,553562.14
200877.3887,552282.2971
198217.97,552964.62
198617.7275,552756.0879
199712.96,553789.65
197787.9475,555015.7032
196524.91,554491.79
197958.1349,552585.3645
199784.8907,552964.1703
198873.9,552171.2
200352.74,553570.77
199153.96,552219.5
200930.08,552978.16
196558.9572,555610.194
199908.36,552866.22
199231.44,552576.59
199286.3053,552339.3094
198134.84,552495.13
200260.6752,553103.6291
199595.6,554227.07
198774.5998,552801.1416
200603.04,552462.39
196726.11,556077.41
199988.98,552324.02
200656.86,552573.43
200865.4534,552657.7277
199835.36,552511.65
201047.3,552464.13
199706.04,554199.15
200380.41,553578.56
197713.27,552318.08
199218.7242,552639.1649
